"year","month","day","time","City","temperature","weather_description","wind_speed","humidity","State","State_ini"
2017,1,3,13,"Denver",14.72,"light snow",2,78,"Colorado","CO"
2017,1,3,13,"Miami",75.02,"few clouds",2,83,"Florida","FL"
2017,1,3,13,"Jacksonville",66.24,"mist",3,94,"Florida","FL"
2017,1,3,13,"Los Angeles",46.38,"mist",1,100,"California","CA"
2017,1,3,13,"San Francisco",47.59,"light intensity drizzle",4,87,"California","CA"
2017,1,3,13,"San Diego",48.79,"mist",1,81,"California","CA"
2017,1,3,14,"Denver",14,"light snow",1,92,"Colorado","CO"
2017,1,3,14,"Miami",76.41,"scattered clouds",2,78,"Florida","FL"
2017,1,3,14,"Jacksonville",66.47,"mist",3,94,"Florida","FL"
2017,1,3,14,"Los Angeles",46.83,"mist",1,93,"California","CA"
2017,1,3,14,"San Francisco",48.04,"mist",4,93,"California","CA"
2017,1,3,14,"San Diego",48.61,"mist",1,88,"California","CA"
2017,1,3,15,"Denver",17.31,"light snow",0,85,"Colorado","CO"
2017,1,3,15,"Miami",79.39,"broken clouds",4,88,"Florida","FL"
2017,1,3,15,"Jacksonville",69.21,"mist",4,100,"Florida","FL"
2017,1,3,15,"Los Angeles",46.13,"mist",1,81,"California","CA"
2017,1,3,15,"San Francisco",48.47,"light rain",3,93,"California","CA"
2017,1,3,15,"San Diego",50.47,"mist",1,76,"California","CA"
2017,1,3,16,"Denver",18.46,"mist",2,85,"Colorado","CO"
2017,1,3,16,"Miami",81.18,"proximity shower rain",4,66,"Florida","FL"
2017,1,3,16,"Jacksonville",70.39,"moderate rain",6,100,"Florida","FL"
2017,1,3,16,"Los Angeles",46.13,"mist",1,81,"California","CA"
2017,1,3,16,"San Francisco",48.45,"mist",1,87,"California","CA"
2017,1,3,16,"San Diego",50.45,"mist",1,81,"California","CA"
2017,1,3,17,"Denver",19.98,"haze",2,73,"Colorado","CO"
2017,1,3,17,"Miami",81.16,"proximity shower rain",4,66,"Florida","FL"
2017,1,3,17,"Jacksonville",71.58,"mist",2,94,"Florida","FL"
2017,1,3,17,"Los Angeles",47.73,"sky is clear",1,76,"California","CA"
2017,1,3,17,"San Francisco",48.92,"light intensity drizzle",3,87,"California","CA"
2017,1,3,17,"San Diego",51.3,"broken clouds",1,76,"California","CA"
2017,1,3,18,"Denver",22.39,"light snow",0,67,"Colorado","CO"
2017,1,3,18,"Miami",80.06,"light rain",3,88,"Florida","FL"
2017,1,3,18,"Jacksonville",73.74,"light rain",5,88,"Florida","FL"
2017,1,3,18,"Los Angeles",50.43,"sky is clear",1,71,"California","CA"
2017,1,3,18,"San Francisco",49.42,"mist",5,87,"California","CA"
2017,1,3,18,"San Diego",53.71,"overcast clouds",1,71,"California","CA"
2017,1,3,19,"Denver",24.8,"scattered clouds",0,73,"Colorado","CO"
2017,1,3,19,"Miami",78.8,"mist",3,74,"Florida","FL"
2017,1,3,19,"Jacksonville",75.22,"mist",4,94,"Florida","FL"
2017,1,3,19,"Los Angeles",53.02,"haze",1,66,"California","CA"
2017,1,3,19,"San Francisco",50.72,"light intensity drizzle",3,82,"California","CA"
2017,1,3,19,"San Diego",56.35,"overcast clouds",1,62,"California","CA"
2017,1,3,20,"Denver",27.39,"proximity shower rain",2,68,"Colorado","CO"
2017,1,3,20,"Miami",81.77,"haze",4,66,"Florida","FL"
2017,1,3,20,"Jacksonville",73.72,"light intensity drizzle",1,100,"Florida","FL"
2017,1,3,20,"Los Angeles",54.91,"haze",1,66,"California","CA"
2017,1,3,20,"San Francisco",51.8,"mist",3,77,"California","CA"
2017,1,3,20,"San Diego",57.49,"overcast clouds",2,67,"California","CA"
2017,1,3,21,"Denver",29.26,"light snow",2,63,"Colorado","CO"
2017,1,3,21,"Miami",82.65,"broken clouds",5,69,"Florida","FL"
2017,1,3,21,"Jacksonville",73.96,"light intensity drizzle",4,83,"Florida","FL"
2017,1,3,21,"Los Angeles",56.28,"few clouds",1,58,"California","CA"
2017,1,3,21,"San Francisco",52.48,"mist",4,72,"California","CA"
2017,1,3,21,"San Diego",58.39,"overcast clouds",2,54,"California","CA"
2017,1,3,22,"Denver",28.92,"overcast clouds",2,58,"Colorado","CO"
2017,1,3,22,"Miami",81.48,"broken clouds",3,69,"Florida","FL"
2017,1,3,22,"Jacksonville",74.28,"light rain",2,94,"Florida","FL"
2017,1,3,22,"Los Angeles",57.07,"sky is clear",1,54,"California","CA"
2017,1,3,22,"San Francisco",52.48,"light rain",4,67,"California","CA"
2017,1,3,22,"San Diego",59.32,"overcast clouds",3,54,"California","CA"
2017,1,3,23,"Denver",27.72,"broken clouds",4,73,"Colorado","CO"
2017,1,3,23,"Miami",79.93,"light rain",3,78,"Florida","FL"
2017,1,3,23,"Jacksonville",73.4,"overcast clouds",5,88,"Florida","FL"
2017,1,3,23,"Los Angeles",57.18,"sky is clear",1,58,"California","CA"
2017,1,3,23,"San Francisco",52.75,"mist",4,67,"California","CA"
2017,1,3,23,"San Diego",59.4,"overcast clouds",2,54,"California","CA"
2017,1,4,0,"Denver",25.43,"overcast clouds",2,85,"Colorado","CO"
2017,1,4,0,"Miami",76.23,"thunderstorm",5,83,"Florida","FL"
2017,1,4,0,"Jacksonville",73.4,"broken clouds",3,88,"Florida","FL"
2017,1,4,0,"Los Angeles",57.31,"overcast clouds",1,58,"California","CA"
2017,1,4,0,"San Francisco",52.63,"mist",3,77,"California","CA"
2017,1,4,0,"San Diego",60.31,"overcast clouds",3,58,"California","CA"
2017,1,4,1,"Denver",20.48,"overcast clouds",2,92,"Colorado","CO"
2017,1,4,1,"Miami",74.62,"heavy intensity rain",3,83,"Florida","FL"
2017,1,4,1,"Jacksonville",72.19,"sky is clear",2,94,"Florida","FL"
2017,1,4,1,"Los Angeles",57.07,"few clouds",1,55,"California","CA"
2017,1,4,1,"San Francisco",53.04,"mist",3,82,"California","CA"
2017,1,4,1,"San Diego",58.39,"overcast clouds",3,62,"California","CA"
2017,1,4,2,"Denver",18.66,"overcast clouds",3,85,"Colorado","CO"
2017,1,4,2,"Miami",73.2,"broken clouds",2,88,"Florida","FL"
2017,1,4,2,"Jacksonville",72.19,"sky is clear",3,94,"Florida","FL"
2017,1,4,2,"Los Angeles",55.72,"few clouds",1,62,"California","CA"
2017,1,4,2,"San Francisco",53.6,"mist",3,87,"California","CA"
2017,1,4,2,"San Diego",57.2,"overcast clouds",0,66,"California","CA"
2017,1,4,3,"Denver",17.35,"overcast clouds",3,92,"Colorado","CO"
2017,1,4,3,"Miami",73.18,"broken clouds",1,88,"Florida","FL"
2017,1,4,3,"Jacksonville",71.6,"overcast clouds",3,100,"Florida","FL"
2017,1,4,3,"Los Angeles",54.21,"sky is clear",0,62,"California","CA"
2017,1,4,3,"San Francisco",54.43,"mist",2,87,"California","CA"
2017,1,4,3,"San Diego",55.89,"overcast clouds",2,71,"California","CA"
2017,1,4,4,"Denver",15.78,"overcast clouds",1,92,"Colorado","CO"
2017,1,4,4,"Miami",72.5,"sky is clear",3,88,"Florida","FL"
2017,1,4,4,"Jacksonville",71.31,"scattered clouds",3,100,"Florida","FL"
2017,1,4,4,"Los Angeles",52.86,"overcast clouds",0,58,"California","CA"
2017,1,4,4,"San Francisco",54.3,"mist",3,82,"California","CA"
2017,1,4,4,"San Diego",55.38,"broken clouds",1,66,"California","CA"
2017,1,4,5,"Denver",13.73,"snow",2,92,"Colorado","CO"
2017,1,4,5,"Miami",72.5,"scattered clouds",1,88,"Florida","FL"
2017,1,4,5,"Jacksonville",71.01,"mist",2,100,"Florida","FL"
2017,1,4,5,"Los Angeles",51.78,"broken clouds",0,66,"California","CA"
2017,1,4,5,"San Francisco",54.43,"mist",9,87,"California","CA"
2017,1,4,5,"San Diego",54.5,"scattered clouds",1,66,"California","CA"
2017,1,4,6,"Denver",12.9,"light snow",3,92,"Colorado","CO"
2017,1,4,6,"Miami",71.38,"fog",1,94,"Florida","FL"
2017,1,4,6,"Jacksonville",70.12,"mist",2,94,"Florida","FL"
2017,1,4,6,"Los Angeles",50.94,"mist",0,66,"California","CA"
2017,1,4,6,"San Francisco",55.13,"mist",8,81,"California","CA"
2017,1,4,6,"San Diego",53.74,"scattered clouds",1,66,"California","CA"
2017,1,4,7,"Denver",13.46,"light snow",4,92,"Colorado","CO"
2017,1,4,7,"Miami",71.38,"mist",2,94,"Florida","FL"
2017,1,4,7,"Jacksonville",68.92,"sky is clear",2,100,"Florida","FL"
2017,1,4,7,"Los Angeles",50.58,"mist",0,100,"California","CA"
2017,1,4,7,"San Francisco",55.11,"mist",9,76,"California","CA"
2017,1,4,7,"San Diego",52.09,"scattered clouds",0,76,"California","CA"
2017,1,4,8,"Denver",13.71,"light snow",2,92,"Colorado","CO"
2017,1,4,8,"Miami",71.38,"fog",1,94,"Florida","FL"
2017,1,4,8,"Jacksonville",67.12,"sky is clear",1,100,"Florida","FL"
2017,1,4,8,"Los Angeles",50.58,"mist",0,66,"California","CA"
2017,1,4,8,"San Francisco",54.52,"mist",10,93,"California","CA"
2017,1,4,8,"San Diego",49.82,"scattered clouds",1,76,"California","CA"
2017,1,4,9,"Denver",13.23,"light snow",1,92,"Colorado","CO"
2017,1,4,9,"Miami",70.93,"light rain",1,94,"Florida","FL"
2017,1,4,9,"Jacksonville",66.54,"scattered clouds",2,100,"Florida","FL"
2017,1,4,9,"Los Angeles",49.53,"mist",0,93,"California","CA"
2017,1,4,9,"San Francisco",54.37,"light intensity drizzle",7,87,"California","CA"
2017,1,4,9,"San Diego",49.53,"scattered clouds",1,81,"California","CA"
2017,1,4,10,"Denver",13.77,"snow",1,85,"Colorado","CO"
2017,1,4,10,"Miami",71.6,"light rain",1,94,"Florida","FL"
2017,1,4,10,"Jacksonville",64.74,"mist",2,100,"Florida","FL"
2017,1,4,10,"Los Angeles",49.06,"mist",0,71,"California","CA"
2017,1,4,10,"San Francisco",54.36,"mist",8,93,"California","CA"
2017,1,4,10,"San Diego",48.65,"scattered clouds",1,81,"California","CA"
2017,1,4,11,"Denver",13.24,"light snow",2,85,"Colorado","CO"
2017,1,4,11,"Miami",71.83,"light rain",1,94,"Florida","FL"
2017,1,4,11,"Jacksonville",62.67,"mist",2,100,"Florida","FL"
2017,1,4,11,"Los Angeles",47.66,"mist",6,93,"California","CA"
2017,1,4,11,"San Francisco",54.36,"mist",6,81,"California","CA"
2017,1,4,11,"San Diego",47.05,"scattered clouds",1,81,"California","CA"
2017,1,4,12,"Denver",11.93,"light snow",1,92,"Colorado","CO"
2017,1,4,12,"Miami",71.83,"mist",1,100,"Florida","FL"
2017,1,4,12,"Jacksonville",62.26,"mist",2,93,"Florida","FL"
2017,1,4,12,"Los Angeles",46.83,"mist",7,93,"California","CA"
2017,1,4,12,"San Francisco",55.78,"fog",1,94,"California","CA"
2017,1,4,12,"San Diego",46.83,"mist",1,81,"California","CA"
2017,1,4,13,"Denver",11.93,"light snow",1,92,"Colorado","CO"
2017,1,4,13,"Miami",73,"light rain",1,94,"Florida","FL"
2017,1,4,13,"Jacksonville",59.9,"mist",1,87,"Florida","FL"
2017,1,4,13,"Los Angeles",46.26,"mist",1,93,"California","CA"
2017,1,4,13,"San Francisco",54.19,"mist",1,87,"California","CA"
2017,1,4,13,"San Diego",46.4,"mist",1,81,"California","CA"
2017,1,4,14,"Denver",11.68,"mist",0,85,"Colorado","CO"
2017,1,4,14,"Miami",73.4,"mist",1,94,"Florida","FL"
2017,1,4,14,"Jacksonville",60.4,"mist",2,88,"Florida","FL"
2017,1,4,14,"Los Angeles",46.09,"mist",0,71,"California","CA"
2017,1,4,14,"San Francisco",53.47,"mist",6,80,"California","CA"
2017,1,4,14,"San Diego",45.64,"mist",1,87,"California","CA"
2017,1,4,15,"Denver",11.93,"mist",2,92,"Colorado","CO"
2017,1,4,15,"Miami",74.77,"mist",3,88,"Florida","FL"
2017,1,4,15,"Jacksonville",60.76,"sky is clear",3,82,"Florida","FL"
2017,1,4,15,"Los Angeles",46.24,"mist",0,93,"California","CA"
2017,1,4,15,"San Francisco",55.2,"light rain",6,100,"California","CA"
2017,1,4,15,"San Diego",45.46,"mist",1,81,"California","CA"
2017,1,4,16,"Denver",11.66,"mist",3,92,"Colorado","CO"
2017,1,4,16,"Miami",77.38,"moderate rain",2,83,"Florida","FL"
2017,1,4,16,"Jacksonville",63.46,"sky is clear",3,77,"Florida","FL"
2017,1,4,16,"Los Angeles",46.26,"fog",1,71,"California","CA"
2017,1,4,16,"San Francisco",52.43,"mist",2,100,"California","CA"
2017,1,4,16,"San Diego",45.46,"mist",1,81,"California","CA"
2017,1,4,17,"Denver",12.16,"mist",2,92,"Colorado","CO"
2017,1,4,17,"Miami",76.12,"light rain",2,88,"Florida","FL"
2017,1,4,17,"Jacksonville",64.78,"broken clouds",2,77,"Florida","FL"
2017,1,4,17,"Los Angeles",47.77,"fog",6,93,"California","CA"
2017,1,4,17,"San Francisco",51.84,"moderate rain",4,93,"California","CA"
2017,1,4,17,"San Diego",48.78,"haze",2,87,"California","CA"
2017,1,4,18,"Denver",12.43,"mist",4,85,"Colorado","CO"
2017,1,4,18,"Miami",77.61,"broken clouds",3,100,"Florida","FL"
2017,1,4,18,"Jacksonville",68.27,"sky is clear",3,60,"Florida","FL"
2017,1,4,18,"Los Angeles",51.67,"overcast clouds",0,71,"California","CA"
2017,1,4,18,"San Francisco",52.14,"light rain",6,60,"California","CA"
2017,1,4,18,"San Diego",54.23,"haze",1,66,"California","CA"
2017,1,4,19,"Denver",13.08,"mist",2,85,"Colorado","CO"
2017,1,4,19,"Miami",79.23,"broken clouds",3,78,"Florida","FL"
2017,1,4,19,"Jacksonville",70.47,"sky is clear",5,53,"Florida","FL"
2017,1,4,19,"Los Angeles",54.82,"haze",1,67,"California","CA"
2017,1,4,19,"San Francisco",52.14,"mist",6,51,"California","CA"
2017,1,4,19,"San Diego",56.57,"haze",1,54,"California","CA"
2017,1,4,20,"Denver",12.18,"mist",3,78,"Colorado","CO"
2017,1,4,20,"Miami",80.37,"broken clouds",4,69,"Florida","FL"
2017,1,4,20,"Jacksonville",71.87,"sky is clear",5,47,"Florida","FL"
2017,1,4,20,"Los Angeles",56.95,"haze",1,62,"California","CA"
2017,1,4,20,"San Francisco",52.29,"mist",4,48,"California","CA"
2017,1,4,20,"San Diego",60.96,"broken clouds",2,55,"California","CA"
2017,1,4,21,"Denver",12.63,"mist",3,78,"Colorado","CO"
2017,1,4,21,"Miami",81.48,"few clouds",4,65,"Florida","FL"
2017,1,4,21,"Jacksonville",72.48,"scattered clouds",3,53,"Florida","FL"
2017,1,4,21,"Los Angeles",58.55,"haze",3,76,"California","CA"
2017,1,4,21,"San Francisco",52.54,"mist",4,41,"California","CA"
2017,1,4,21,"San Diego",62.01,"scattered clouds",2,55,"California","CA"
2017,1,4,22,"Denver",12.18,"mist",4,78,"Colorado","CO"
2017,1,4,22,"Miami",81,"broken clouds",5,65,"Florida","FL"
2017,1,4,22,"Jacksonville",71.58,"sky is clear",3,53,"Florida","FL"
2017,1,4,22,"Los Angeles",59.47,"overcast clouds",1,55,"California","CA"
2017,1,4,22,"San Francisco",52.25,"light rain",3,44,"California","CA"
2017,1,4,22,"San Diego",62.46,"scattered clouds",3,55,"California","CA"
2017,1,4,23,"Denver",11.16,"mist",5,78,"Colorado","CO"
2017,1,4,23,"Miami",79.79,"broken clouds",4,69,"Florida","FL"
2017,1,4,23,"Jacksonville",70.41,"sky is clear",4,60,"Florida","FL"
2017,1,4,23,"Los Angeles",59.95,"overcast clouds",2,76,"California","CA"
2017,1,4,23,"San Francisco",51.19,"mist",1,55,"California","CA"
2017,1,4,23,"San Diego",62.89,"scattered clouds",3,51,"California","CA"
2017,1,5,0,"Denver",8.29,"mist",4,84,"Colorado","CO"
2017,1,5,0,"Miami",78.53,"broken clouds",3,74,"Florida","FL"
2017,1,5,0,"Jacksonville",66.18,"sky is clear",2,68,"Florida","FL"
2017,1,5,0,"Los Angeles",59.63,"overcast clouds",4,67,"California","CA"
2017,1,5,0,"San Francisco",49.62,"mist",1,69,"California","CA"
2017,1,5,0,"San Diego",62.58,"broken clouds",4,48,"California","CA"
2017,1,5,1,"Denver",7.7,"mist",7,77,"Colorado","CO"
2017,1,5,1,"Miami",76.98,"overcast clouds",3,74,"Florida","FL"
2017,1,5,1,"Jacksonville",64.35,"sky is clear",3,68,"Florida","FL"
2017,1,5,1,"Los Angeles",58.62,"mist",1,87,"California","CA"
2017,1,5,1,"San Francisco",48.56,"mist",1,100,"California","CA"
2017,1,5,1,"San Diego",61.36,"few clouds",4,58,"California","CA"
2017,1,5,2,"Denver",7.92,"mist",2,92,"Colorado","CO"
2017,1,5,2,"Miami",75.43,"broken clouds",3,78,"Florida","FL"
2017,1,5,2,"Jacksonville",62.87,"sky is clear",3,68,"Florida","FL"
2017,1,5,2,"Los Angeles",57.33,"mist",2,87,"California","CA"
2017,1,5,2,"San Francisco",47.55,"mist",0,100,"California","CA"
2017,1,5,2,"San Diego",58.55,"few clouds",3,62,"California","CA"
2017,1,5,3,"Denver",7.59,"mist",5,77,"Colorado","CO"
2017,1,5,3,"Miami",74.7,"broken clouds",2,83,"Florida","FL"
2017,1,5,3,"Jacksonville",62.91,"overcast clouds",4,77,"Florida","FL"
2017,1,5,3,"Los Angeles",56.68,"light intensity drizzle",0,87,"California","CA"
2017,1,5,3,"San Francisco",46.42,"mist",0,100,"California","CA"
2017,1,5,3,"San Diego",57.51,"few clouds",3,66,"California","CA"
2017,1,5,4,"Denver",7.05,"mist",3,84,"Colorado","CO"
2017,1,5,4,"Miami",73.17,"scattered clouds",2,83,"Florida","FL"
2017,1,5,4,"Jacksonville",61.74,"overcast clouds",3,77,"Florida","FL"
2017,1,5,4,"Los Angeles",55.99,"moderate rain",0,100,"California","CA"
2017,1,5,4,"San Francisco",46.02,"mist",3,100,"California","CA"
2017,1,5,4,"San Diego",56.46,"sky is clear",1,66,"California","CA"
2017,1,5,5,"Denver",5.77,"mist",3,84,"Colorado","CO"
2017,1,5,5,"Miami",72.93,"overcast clouds",3,88,"Florida","FL"
2017,1,5,5,"Jacksonville",61.43,"overcast clouds",3,77,"Florida","FL"
2017,1,5,5,"Los Angeles",55.51,"moderate rain",0,100,"California","CA"
2017,1,5,5,"San Francisco",46.02,"mist",1,80,"California","CA"
2017,1,5,5,"San Diego",56.16,"broken clouds",1,66,"California","CA"
2017,1,5,6,"Denver",5.27,"mist",3,84,"Colorado","CO"
2017,1,5,6,"Miami",71.38,"broken clouds",2,94,"Florida","FL"
2017,1,5,6,"Jacksonville",60.53,"overcast clouds",3,76,"Florida","FL"
2017,1,5,6,"Los Angeles",55.26,"mist",0,87,"California","CA"
2017,1,5,6,"San Francisco",45.97,"light rain",1,79,"California","CA"
2017,1,5,6,"San Diego",54.97,"broken clouds",1,71,"California","CA"
2017,1,5,7,"Denver",5.23,"mist",1,84,"Colorado","CO"
2017,1,5,7,"Miami",69.98,"overcast clouds",5,100,"Florida","FL"
2017,1,5,7,"Jacksonville",59.94,"scattered clouds",3,76,"Florida","FL"
2017,1,5,7,"Los Angeles",55.54,"light rain",0,93,"California","CA"
2017,1,5,7,"San Francisco",45.82,"mist",5,87,"California","CA"
2017,1,5,7,"San Diego",54.52,"scattered clouds",1,76,"California","CA"
2017,1,5,8,"Denver",5.25,"mist",3,84,"Colorado","CO"
2017,1,5,8,"Miami",68.2,"overcast clouds",4,100,"Florida","FL"
2017,1,5,8,"Jacksonville",59.65,"overcast clouds",2,82,"Florida","FL"
2017,1,5,8,"Los Angeles",55.09,"light intensity drizzle",2,100,"California","CA"
2017,1,5,8,"San Francisco",44.92,"mist",1,68,"California","CA"
2017,1,5,8,"San Diego",54.52,"scattered clouds",1,76,"California","CA"
2017,1,5,9,"Denver",4.48,"mist",2,84,"Colorado","CO"
2017,1,5,9,"Miami",67.08,"broken clouds",1,68,"Florida","FL"
2017,1,5,9,"Jacksonville",58.48,"overcast clouds",2,81,"Florida","FL"
2017,1,5,9,"Los Angeles",54.64,"light intensity drizzle",3,100,"California","CA"
2017,1,5,9,"San Francisco",44.64,"mist",1,100,"California","CA"
2017,1,5,9,"San Diego",54.36,"broken clouds",1,76,"California","CA"
2017,1,5,10,"Denver",4.98,"mist",2,84,"Colorado","CO"
2017,1,5,10,"Miami",65.26,"broken clouds",1,68,"Florida","FL"
2017,1,5,10,"Jacksonville",56.68,"broken clouds",2,87,"Florida","FL"
2017,1,5,10,"Los Angeles",54.48,"light intensity drizzle",3,100,"California","CA"
2017,1,5,10,"San Francisco",44.35,"broken clouds",1,74,"California","CA"
2017,1,5,10,"San Diego",54.66,"broken clouds",1,76,"California","CA"
2017,1,5,11,"Denver",4.32,"mist",1,84,"Colorado","CO"
2017,1,5,11,"Miami",64.83,"broken clouds",1,68,"Florida","FL"
2017,1,5,11,"Jacksonville",54.3,"overcast clouds",1,100,"Florida","FL"
2017,1,5,11,"Los Angeles",54.34,"drizzle",2,100,"California","CA"
2017,1,5,11,"San Francisco",43.74,"overcast clouds",1,100,"California","CA"
2017,1,5,11,"San Diego",54.66,"mist",1,76,"California","CA"
2017,1,5,12,"Denver",3.87,"mist",2,91,"Colorado","CO"
2017,1,5,12,"Miami",63.72,"broken clouds",1,68,"Florida","FL"
2017,1,5,12,"Jacksonville",54.28,"overcast clouds",1,93,"Florida","FL"
2017,1,5,12,"Los Angeles",54.34,"mist",2,100,"California","CA"
2017,1,5,12,"San Francisco",43.43,"fog",1,100,"California","CA"
2017,1,5,12,"San Diego",53.33,"mist",1,81,"California","CA"
2017,1,5,13,"Denver",3.63,"heavy snow",2,84,"Colorado","CO"
2017,1,5,13,"Miami",62.58,"broken clouds",1,68,"Florida","FL"
2017,1,5,13,"Jacksonville",53.02,"scattered clouds",2,87,"Florida","FL"
2017,1,5,13,"Los Angeles",54.18,"mist",3,100,"California","CA"
2017,1,5,13,"San Francisco",42.98,"mist",1,100,"California","CA"
2017,1,5,13,"San Diego",53.15,"mist",1,71,"California","CA"
2017,1,5,14,"Denver",3.18,"mist",3,84,"Colorado","CO"
2017,1,5,14,"Miami",62.85,"sky is clear",1,77,"Florida","FL"
2017,1,5,14,"Jacksonville",54.32,"overcast clouds",2,82,"Florida","FL"
2017,1,5,14,"Los Angeles",54.63,"light intensity drizzle",2,100,"California","CA"
2017,1,5,14,"San Francisco",42.4,"mist",0,100,"California","CA"
2017,1,5,14,"San Diego",53.46,"light rain",1,81,"California","CA"
2017,1,5,15,"Denver",3.2,"mist",2,77,"Colorado","CO"
2017,1,5,15,"Miami",68.43,"broken clouds",1,56,"Florida","FL"
2017,1,5,15,"Jacksonville",56.12,"overcast clouds",3,76,"Florida","FL"
2017,1,5,15,"Los Angeles",54.64,"light rain",3,100,"California","CA"
2017,1,5,15,"San Francisco",40.89,"fog",3,100,"California","CA"
2017,1,5,15,"San Diego",53.46,"light rain",1,81,"California","CA"
2017,1,5,16,"Denver",2.97,"mist",0,84,"Colorado","CO"
2017,1,5,16,"Miami",71.33,"broken clouds",2,53,"Florida","FL"
2017,1,5,16,"Jacksonville",58.64,"sky is clear",2,63,"Florida","FL"
2017,1,5,16,"Los Angeles",54.28,"light rain",1,100,"California","CA"
2017,1,5,16,"San Francisco",40.75,"fog",3,74,"California","CA"
2017,1,5,16,"San Diego",53.91,"fog",1,81,"California","CA"
2017,1,5,17,"Denver",3.63,"mist",0,84,"Colorado","CO"
2017,1,5,17,"Miami",73.13,"broken clouds",2,53,"Florida","FL"
2017,1,5,17,"Jacksonville",62.26,"sky is clear",2,63,"Florida","FL"
2017,1,5,17,"Los Angeles",54.9,"fog",2,93,"California","CA"
2017,1,5,17,"San Francisco",41.18,"fog",3,69,"California","CA"
2017,1,5,17,"San Diego",54.95,"fog",1,71,"California","CA"
2017,1,5,18,"Denver",3.87,"mist",2,77,"Colorado","CO"
2017,1,5,18,"Miami",75.87,"few clouds",2,53,"Florida","FL"
2017,1,5,18,"Jacksonville",67.37,"sky is clear",2,53,"Florida","FL"
2017,1,5,18,"Los Angeles",55.62,"fog",1,93,"California","CA"
2017,1,5,18,"San Francisco",43.65,"overcast clouds",3,64,"California","CA"
2017,1,5,18,"San Diego",55.85,"drizzle",2,82,"California","CA"
2017,1,5,19,"Denver",5.74,"haze",3,71,"Colorado","CO"
2017,1,5,19,"Miami",77.43,"broken clouds",3,54,"Florida","FL"
2017,1,5,19,"Jacksonville",67.96,"sky is clear",2,49,"Florida","FL"
2017,1,5,19,"Los Angeles",56.59,"mist",0,100,"California","CA"
