"ParkName","UnitCode","ParkType","Region","State","Year","Month","RecreationVisits","NonRecreationVisits","RecreationHours","NonRecreationHours","ConcessionerLodging","ConcessionerCamping","TentCampers","RVCampers","Backcountry","NonRecreationOvernightStays","MiscellaneousOvernightStays","ParkNameTotal","UnitCodeTotal","ParkTypeTotal","RegionTotal","StateTotal","YearTotal","RecreationVisitsTotal","NonRecreationVisitsTotal","RecreationHoursTotal","NonRecreationHoursTotal","ConcessionerLodgingTotal","ConcessionerCampingTotal","TentCampersTotal","RVCampersTotal","BackcountryTotal","NonRecreationOvernightStaysTotal","MiscellaneousOvernightStaysTotal"
"Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,7,"173,774","610","1,510,983","610","11,440","0","21,873","5,420","0","0","1,767","Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,"678,075","4,037","6,056,982","24,423","55,536","0","80,923","24,522","0","0","6,686"
"Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,8,"158,191","452","1,367,150","452","10,960","0","19,460","4,725","0","0","1,260","Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,"678,075","4,037","6,056,982","24,423","55,536","0","80,923","24,522","0","0","6,686"
"Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,9,"80,823","333","792,050","333","9,729","0","10,460","3,608","0","0","440","Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,"678,075","4,037","6,056,982","24,423","55,536","0","80,923","24,522","0","0","6,686"
"Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,10,"45,855","185","392,990","185","5,054","0","4,037","1,278","0","0","247","Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,"678,075","4,037","6,056,982","24,423","55,536","0","80,923","24,522","0","0","6,686"
"Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,11,"11,434","50","51,453","50","0","0","0","0","0","0","0","Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,"678,075","4,037","6,056,982","24,423","55,536","0","80,923","24,522","0","0","6,686"
"Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,12,"5,227","0","23,522","0","0","0","0","0","0","0","0","Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1991,"678,075","4,037","6,056,982","24,423","55,536","0","80,923","24,522","0","0","6,686"
"Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1992,1,"5,090","0","22,905","0","0","0","0","0","0","0","0","Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1992,"742,080","4,774","6,227,957","28,644","56,010","0","76,978","28,233","0","0","17,968"
"Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1992,2,"6,545","0","15,708","0","0","0","0","0","0","0","0","Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1992,"742,080","4,774","6,227,957","28,644","56,010","0","76,978","28,233","0","0","17,968"
"Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1992,3,"14,674","239","66,033","239","0","0","0","0","0","0","0","Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1992,"742,080","4,774","6,227,957","28,644","56,010","0","76,978","28,233","0","0","17,968"
"Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1992,4,"31,207","465","229,460","465","1,973","0","1,820","1,153","0","0","141","Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1992,"742,080","4,774","6,227,957","28,644","56,010","0","76,978","28,233","0","0","17,968"
"Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1992,5,"67,353","874","590,603","874","4,165","0","7,400","4,418","0","0","2,920","Mesa Verde NP","MEVE","National Park","Intermountain ","CO",1992,"742,080","4,774","6,227,957","28,644","56,010","0","76,978","28,233","0","0","17,968"
